AREA_TITLE,PRIM_STATE,OCC_TITLE,TOT_EMP,LOC_QUOTIENT,RPP_ADJUSTED_A_MEAN,RPP_ADJUSTED_A_MEDIAN
Kansas,KS,Broadcast Announcers and Radio Disc Jockeys,530.0,2.29,34819.04845486359,32098.467479184266
Kentucky,KY,Broadcast Announcers and Radio Disc Jockeys,410.0,1.28,37195.36825097617,32550.154840447023
Louisiana,LA,Broadcast Announcers and Radio Disc Jockeys,210.0,0.68,31662.21131513213,24661.466321924712
Maine,ME,Broadcast Announcers and Radio Disc Jockeys,120.0,1.13,43711.743223085236,46180.752018929066
Maryland,MD,Broadcast Announcers and Radio Disc Jockeys,340.0,0.76,51937.90422036659,35058.320702672674
Massachusetts,MA,Broadcast Announcers and Radio Disc Jockeys,540.0,0.92,67880.43733283281,56327.71807986486
Michigan,MI,Broadcast Announcers and Radio Disc Jockeys,810.0,1.15,54194.56144632,41324.944564098754
Minnesota,MN,Broadcast Announcers and Radio Disc Jockeys,730.0,1.52,35255.986913627916,30409.558741351106
Mississippi,MS,Broadcast Announcers and Radio Disc Jockeys,280.0,1.46,47378.20579439037,33510.00565813328
Missouri,MO,Broadcast Announcers and Radio Disc Jockeys,670.0,1.41,65060.529003933836,31307.73076003564
Montana,MT,Broadcast Announcers and Radio Disc Jockeys,130.0,1.56,37284.17442965261,32773.81589437243
Nebraska,NE,Broadcast Announcers and Radio Disc Jockeys,260.0,1.56,43007.70563808568,33340.236073721266
Nevada,NV,Broadcast Announcers and Radio Disc Jockeys,270.0,1.19,46366.557466271726,39898.26570235391
New Hampshire,NH,Broadcast Announcers and Radio Disc Jockeys,80.0,0.76,38298.70256560336,30494.585894059117
New Jersey,NJ,Broadcast Announcers and Radio Disc Jockeys,370.0,0.55,38799.622361341535,31549.326758265426
New Mexico,NM,Broadcast Announcers and Radio Disc Jockeys,190.0,1.38,43823.06160810615,34480.07385409368
New York,NY,Broadcast Announcers and Radio Disc Jockeys,1580.0,1.04,99010.08182349503,57130.33313851548
North Carolina,NC,Broadcast Announcers and Radio Disc Jockeys,730.0,0.94,59399.81877298651,38324.18314588774
North Dakota,ND,Broadcast Announcers and Radio Disc Jockeys,230.0,3.32,51227.73124924536,42073.25774123795
Ohio,OH,Broadcast Announcers and Radio Disc Jockeys,650.0,0.72,40774.82992461523,31570.750278501822
Oklahoma,OK,Broadcast Announcers and Radio Disc Jockeys,270.0,1.0,42240.41476032746,36712.492660824864
Oregon,OR,Broadcast Announcers and Radio Disc Jockeys,200.0,0.63,51343.271993167175,37007.919869555095
Pennsylvania,PA,Broadcast Announcers and Radio Disc Jockeys,740.0,0.76,48749.10502122008,38133.87844891098
Rhode Island,RI,Broadcast Announcers and Radio Disc Jockeys,100.0,1.25,94501.53306623042,74214.11988284043
South Carolina,SC,Broadcast Announcers and Radio Disc Jockeys,240.0,0.68,60292.657936025105,40184.43213473792
South Dakota,SD,Broadcast Announcers and Radio Disc Jockeys,280.0,3.8,38093.33643937125,33600.67445394744
Tennessee,TN,Broadcast Announcers and Radio Disc Jockeys,800.0,1.54,44004.66682809783,32942.96343584212
Texas,TX,Broadcast Announcers and Radio Disc Jockeys,1450.0,0.68,49958.37647966539,37197.21426976102
Utah,UT,Broadcast Announcers and Radio Disc Jockeys,180.0,0.67,83992.30378890393,60597.09066305819
Virginia,VA,Broadcast Announcers and Radio Disc Jockeys,470.0,0.72,40517.0222335204,29282.93474647529
Washington,WA,Broadcast Announcers and Radio Disc Jockeys,300.0,0.53,50190.56803049088,34972.67759562841
West Virginia,WV,Broadcast Announcers and Radio Disc Jockeys,160.0,1.4,36633.870630102574,32436.124852638186
Wisconsin,WI,Broadcast Announcers and Radio Disc Jockeys,610.0,1.27,47735.867248010116,38340.81438075139
Wyoming,WY,Broadcast Announcers and Radio Disc Jockeys,60.0,1.41,41643.87757334442,41425.102277450824
Alabama,AL,"News Analysts, Reporters, and Journalists",520.0,0.98,41718.19512361157,38178.33195293797
Alaska,AK,"News Analysts, Reporters, and Journalists",100.0,1.26,55889.08357988874,46122.61703003667
Arizona,AZ,"News Analysts, Reporters, and Journalists",710.0,0.88,59252.902678839135,47487.10207710838
Arkansas,AR,"News Analysts, Reporters, and Journalists",170.0,0.52,45871.76477164738,41746.32455699033
California,CA,"News Analysts, Reporters, and Journalists",3740.0,0.82,54455.844074527944,44589.747488751935
Colorado,CO,"News Analysts, Reporters, and Journalists",740.0,1.02,65479.71536467687,47510.41171159802
Connecticut,CT,"News Analysts, Reporters, and Journalists",380.0,0.87,79997.66088710856,48224.71077843728
Delaware,DE,"News Analysts, Reporters, and Journalists",60.0,0.5,64703.05189553324,49131.3205770038
District of Columbia,DC,"News Analysts, Reporters, and Journalists",1510.0,8.25,100079.98490172642,71977.42448616441
Florida,FL,"News Analysts, Reporters, and Journalists",2250.0,0.94,66982.15518091295,58030.1685891748
Georgia,GA,"News Analysts, Reporters, and Journalists",2040.0,1.68,81026.05863192181,58036.83287396642
Hawaii,HI,"News Analysts, Reporters, and Journalists",180.0,1.16,61663.73744778189,55499.130066150305
Idaho,ID,"News Analysts, Reporters, and Journalists",160.0,0.77,43911.262203626226,33331.15411436542
Illinois,IL,"News Analysts, Reporters, and Journalists",1180.0,0.76,48850.234686230426,38447.12657279217
Indiana,IN,"News Analysts, Reporters, and Journalists",970.0,1.18,56548.22882406859,49226.289966032244
Iowa,IA,"News Analysts, Reporters, and Journalists",550.0,1.34,46746.60593068953,40985.61986423723
Kansas,KS,"News Analysts, Reporters, and Journalists",280.0,0.75,52831.92733415975,42454.22732209266
Kentucky,KY,"News Analysts, Reporters, and Journalists",660.0,1.29,57739.77828643239,50210.94205825592
Louisiana,LA,"News Analysts, Reporters, and Journalists",290.0,0.59,62228.84438406592,49848.81020202463
Maine,ME,"News Analysts, Reporters, and Journalists",240.0,1.47,46314.48999537061,39535.00334344941
Maryland,MD,"News Analysts, Reporters, and Journalists",280.0,0.39,55439.97062783013,56268.41644464946
Massachusetts,MA,"News Analysts, Reporters, and Journalists",650.0,0.69,48031.53301112101,43911.59495096429
Michigan,MI,"News Analysts, Reporters, and Journalists",630.0,0.56,45027.74447497693,36455.073048072736
Minnesota,MN,"News Analysts, Reporters, and Journalists",610.0,0.8,49043.414649014965,38171.97199841501
Mississippi,MS,"News Analysts, Reporters, and Journalists",220.0,0.72,37343.67963418436,34606.99068140091
Missouri,MO,"News Analysts, Reporters, and Journalists",570.0,0.75,44576.296972463104,36806.415857077656
Montana,MT,"News Analysts, Reporters, and Journalists",260.0,1.97,36541.548811252964,32926.709404042944
Nebraska,NE,"News Analysts, Reporters, and Journalists",520.0,1.94,45699.77438937995,33383.83232880295
Nevada,NV,"News Analysts, Reporters, and Journalists",200.0,0.56,73705.03333577552,62715.217232031646
New Hampshire,NH,"News Analysts, Reporters, and Journalists",140.0,0.77,50024.387864598575,37440.249731733486
New Jersey,NJ,"News Analysts, Reporters, and Journalists",420.0,0.4,69762.32596082457,67699.97891823022
New Mexico,NM,"News Analysts, Reporters, and Journalists",330.0,1.53,58160.09876872769,43645.09993660115
New York,NY,"News Analysts, Reporters, and Journalists",5170.0,2.15,87220.55815312683,71257.67095265926
North Carolina,NC,"News Analysts, Reporters, and Journalists",830.0,0.68,57118.49048558179,49176.48312989712
North Dakota,ND,"News Analysts, Reporters, and Journalists",210.0,1.87,51820.46694400843,42314.742653919195
Ohio,OH,"News Analysts, Reporters, and Journalists",1460.0,1.01,57117.208708724946,41510.29104792394
Oklahoma,OK,"News Analysts, Reporters, and Journalists",330.0,0.76,59400.23706920426,54116.03097408855
Oregon,OR,"News Analysts, Reporters, and Journalists",400.0,0.78,57389.93710691824,37085.565649506956
Pennsylvania,PA,"News Analysts, Reporters, and Journalists",1420.0,0.92,40167.685299519566,38175.3847111683
Rhode Island,RI,"News Analysts, Reporters, and Journalists",80.0,0.64,71961.051301392,60274.48252892254
South Carolina,SC,"News Analysts, Reporters, and Journalists",510.0,0.88,57517.63739019991,49929.02351296255
South Dakota,SD,"News Analysts, Reporters, and Journalists",200.0,1.71,42297.5806183234,33977.836200871905
Tennessee,TN,"News Analysts, Reporters, and Journalists",670.0,0.81,54361.943337662626,43003.05985427169
Texas,TX,"News Analysts, Reporters, and Journalists",2640.0,0.78,58110.4952183712,46171.65133702869
Utah,UT,"News Analysts, Reporters, and Journalists",300.0,0.69,73325.43978349121,63176.58998646819
Vermont,VT,"News Analysts, Reporters, and Journalists",170.0,2.17,44506.38556659234,38161.36225420636
Virginia,VA,"News Analysts, Reporters, and Journalists",1240.0,1.2,59973.79690647059,57509.92393281057
Washington,WA,"News Analysts, Reporters, and Journalists",770.0,0.86,53634.56858153097,43082.15089314414
West Virginia,WV,"News Analysts, Reporters, and Journalists",200.0,1.08,37283.91525180966,31047.893965602718
Wisconsin,WI,"News Analysts, Reporters, and Journalists",770.0,1.01,47446.62388721651,40386.94334043944
Wyoming,WY,"News Analysts, Reporters, and Journalists",160.0,2.25,42070.48940033691,40812.53144894879
Alabama,AL,Public Relations Specialists,2160.0,0.65,72589.88642938995,57647.57939164275
Alaska,AK,Public Relations Specialists,600.0,1.18,61318.0899855418,58761.57374160994
Arizona,AZ,Public Relations Specialists,4650.0,0.94,72776.33605938731,64680.88626048118
Arkansas,AR,Public Relations Specialists,1030.0,0.5,70523.78556654928,57711.44278606965
California,CA,Public Relations Specialists,25050.0,0.88,73204.11102265713,67094.82365358641
Colorado,CO,Public Relations Specialists,6060.0,1.34,69197.8370821967,61460.64906949877
Connecticut,CT,Public Relations Specialists,1830.0,0.67,71557.36187051062,63263.2574096274
Delaware,DE,Public Relations Specialists,880.0,1.18,72412.13386979535,63361.8968641543
District of Columbia,DC,Public Relations Specialists,17750.0,15.57,95298.86493336089,80982.46623109345
Florida,FL,Public Relations Specialists,17380.0,1.17,62693.48319037759,50152.81474908804
Georgia,GA,Public Relations Specialists,4950.0,0.66,65793.86953979787,59133.04936106239
Hawaii,HI,Public Relations Specialists,1100.0,1.17,54819.08025470956,54421.64854672471
Idaho,ID,Public Relations Specialists,770.0,0.59,66357.21757322176,54676.60390516039
Illinois,IL,Public Relations Specialists,5720.0,0.59,71105.98351279927,62655.307064252745
Indiana,IN,Public Relations Specialists,4250.0,0.83,65013.209683506764,59427.40065778833
Iowa,IA,Public Relations Specialists,2100.0,0.82,68182.8331546981,62756.788138620934
Kansas,KS,Public Relations Specialists,2030.0,0.88,61882.247112125246,53731.47426966663
Kentucky,KY,Public Relations Specialists,2120.0,0.67,72674.02719806113,68084.91539877026
Louisiana,LA,Public Relations Specialists,1110.0,0.36,64463.824006310526,51536.00070117007
Maine,ME,Public Relations Specialists,1720.0,1.69,53927.2671158891,50378.06697186358
Maryland,MD,Public Relations Specialists,3760.0,0.86,69805.9742240381,58847.89546520056
Massachusetts,MA,Public Relations Specialists,7160.0,1.22,74721.97456712495,62474.778283515545
Michigan,MI,Public Relations Specialists,6890.0,0.98,66470.03278410237,64379.913636701225
Minnesota,MN,Public Relations Specialists,5160.0,1.09,74880.87134104833,63857.02528880445
Mississippi,MS,Public Relations Specialists,1550.0,0.82,53244.18886617938,44514.49752312329
Missouri,MO,Public Relations Specialists,7510.0,1.6,66310.23016235248,56214.81819564886
Montana,MT,Public Relations Specialists,840.0,1.03,64269.878886498416,53490.88645472715
Nebraska,NE,Public Relations Specialists,1210.0,0.73,62353.54383058495,55269.15237981056
Nevada,NV,Public Relations Specialists,720.0,0.32,67843.79808044544,64578.252723904414
New Hampshire,NH,Public Relations Specialists,1080.0,0.99,62793.873768412835,59799.04399570773
New Jersey,NJ,Public Relations Specialists,4800.0,0.72,70596.43076471829,63318.63720107425
New Mexico,NM,Public Relations Specialists,1100.0,0.82,68637.59217858454,61986.27470608518
New York,NY,Public Relations Specialists,25540.0,1.71,76216.39392168322,70600.16072472237
North Carolina,NC,Public Relations Specialists,5770.0,0.76,74271.09429134907,66062.57662171526
North Dakota,ND,Public Relations Specialists,470.0,0.68,73466.29638980055,68932.96598355708
Ohio,OH,Public Relations Specialists,6970.0,0.78,75233.3466725792,67024.30266388346
Oklahoma,OK,Public Relations Specialists,1450.0,0.54,64950.31516910567,55445.390998017036
Oregon,OR,Public Relations Specialists,3320.0,1.06,64455.70308253747,60146.362295209256
Pennsylvania,PA,Public Relations Specialists,6630.0,0.69,67541.06525822084,63089.51863112347
Rhode Island,RI,Public Relations Specialists,1080.0,1.36,74125.95632965332,64741.43589040291
South Carolina,SC,Public Relations Specialists,2200.0,0.62,64423.16928692645,52554.619875551
South Dakota,SD,Public Relations Specialists,370.0,0.52,62220.59524998058,55309.66088721755
Tennessee,TN,Public Relations Specialists,2230.0,0.43,65731.8334910956,58973.738085279685
Texas,TX,Public Relations Specialists,21720.0,1.03,64506.30444051898,60536.8418915352
Utah,UT,Public Relations Specialists,1530.0,0.57,66929.550067659,63176.58998646819
Vermont,VT,Public Relations Specialists,770.0,1.58,57013.98743158321,50729.77903912427
Virginia,VA,Public Relations Specialists,7690.0,1.19,80251.8625706408,74815.69839066075
Washington,WA,Public Relations Specialists,5240.0,0.95,78339.5325343252,71662.76346604216
West Virginia,WV,Public Relations Specialists,410.0,0.36,59859.193724314966,53964.72130714058
Wisconsin,WI,Public Relations Specialists,3900.0,0.82,68947.04703954064,66558.11113372685
Wyoming,WY,Public Relations Specialists,380.0,0.85,62996.34645255858,55021.9869172373
Alabama,AL,Editors,540.0,0.45,76402.04676703842,56592.42786961504
Alaska,AK,Editors,50.0,0.27,65770.44973620966,48200.38491368167
Arizona,AZ,Editors,1000.0,0.55,67141.57215082557,63791.730854726484
Arkansas,AR,Editors,390.0,0.52,52535.077421879374,43423.33277433059
California,CA,Editors,12170.0,1.17,71173.64508886643,64241.437605660256
Colorado,CO,Editors,1940.0,1.18,69003.67929015911,61450.9411798969
Connecticut,CT,Editors,1270.0,1.29,73652.81716908864,61908.52119333744
Delaware,DE,Editors,90.0,0.34,73067.35464848428,64395.917155522795
District of Columbia,DC,Editors,3510.0,8.4,89331.4520405137,73658.00612918011
Florida,FL,Editors,2950.0,0.54,64990.633934733305,51040.1261954057
Georgia,GA,Editors,1580.0,0.57,61461.20437651382,60041.343021799046
Hawaii,HI,Editors,90.0,0.27,59853.215222517596,54695.43483444761
Idaho,ID,Editors,300.0,0.62,54229.86401673641,43344.66527196653
Illinois,IL,Editors,3960.0,1.12,60939.533782984254,57320.63266674555
Indiana,IN,Editors,1110.0,0.59,57313.851296705674,52763.250121313424
Iowa,IA,Editors,610.0,0.65,70683.72633083243,63136.38799571276
Kansas,KS,Editors,590.0,0.7,62485.6017639896,56770.18769814715
Kentucky,KY,Editors,630.0,0.55,56045.509627036496,51703.244917194024
Louisiana,LA,Editors,400.0,0.35,60048.64367413121,61856.347780358476
Maine,ME,Editors,410.0,1.11,55851.03646931742,48999.53706085078
Maryland,MD,Editors,1830.0,1.14,67518.33407077563,60212.9482315506
Massachusetts,MA,Editors,3320.0,1.55,75960.7714325935,72835.62479470695
Michigan,MI,Editors,1560.0,0.61,70766.97823941943,53101.75803422703
Minnesota,MN,Editors,1580.0,0.91,64547.92070959023,62200.90832427379
Mississippi,MS,Editors,250.0,0.36,50426.669437997254,43717.739979907856
Missouri,MO,Editors,1100.0,0.64,60496.403034057075,50966.07333029058
Montana,MT,Editors,190.0,0.65,50979.06451014012,52595.36732665699
Nebraska,NE,Editors,380.0,0.63,48620.72347985308,41710.71704940545
Nevada,NV,Editors,250.0,0.31,77420.63782799368,68157.7928262667
New Hampshire,NH,Editors,390.0,0.97,58823.529411764706,54336.16232562676
New Jersey,NJ,Editors,2520.0,1.04,71650.51925315539,65527.64003336419
New Mexico,NM,Editors,150.0,0.3,57248.04520226456,52187.26016884114
New York,NY,Editors,18510.0,3.39,93512.56575102279,77220.92343658679
North Carolina,NC,Editors,1920.0,0.69,69676.45647886573,63909.17328500612
North Dakota,ND,Editors,150.0,0.6,51798.51377012832,52105.858204449905
Ohio,OH,Editors,2220.0,0.68,66548.4160546837,65780.50811711137
Oklahoma,OK,Editors,480.0,0.49,59245.14506641261,53506.74096312133
Oregon,OR,Editors,880.0,0.77,57438.46571938815,49984.47084400963
Pennsylvania,PA,Editors,3260.0,0.93,66233.61799711532,61377.38531300911
Rhode Island,RI,Editors,170.0,0.58,66240.21629458382,62008.36574160243
South Carolina,SC,Editors,690.0,0.53,50078.44769619929,49267.287844342696
South Dakota,SD,Editors,110.0,0.42,55553.70672346279,53235.271279132976
Tennessee,TN,Editors,1320.0,0.7,64928.346578026285,54141.80993682171
Texas,TX,Editors,4180.0,0.54,66140.78901951229,51968.487949483264
Utah,UT,Editors,770.0,0.79,64434.62449255751,60914.24221921516
Vermont,VT,Editors,220.0,1.21,65710.52098114738,50273.667139671605
Virginia,VA,Editors,2890.0,1.22,73270.88914527072,62848.315375740625
Washington,WA,Editors,1870.0,0.93,72948.52367176377,66060.52256968361
West Virginia,WV,Editors,420.0,1.01,66635.08257770236,55242.77513964941
Wisconsin,WI,Editors,1490.0,0.86,61705.25030263426,53135.07664949061
Wyoming,WY,Editors,100.0,0.6,49246.31910564659,52221.66312979938
Alabama,AL,Technical Writers,530.0,0.81,80486.5042716618,80679.38143160236
Alaska,AK,Technical Writers,210.0,2.11,59125.42249542796,60552.09260908282
Arizona,AZ,Technical Writers,630.0,0.65,84366.37338323632,80075.6815996526
Arkansas,AR,Technical Writers,150.0,0.37,55050.589747889775,44932.640169936836
California,CA,Technical Writers,5420.0,0.97,90100.80771398159,85002.28091988157
Colorado,CO,Technical Writers,2250.0,2.54,77245.67756215477,78245.59019114835
Connecticut,CT,Technical Writers,430.0,0.81,85124.21664083897,78555.20793738976
Delaware,DE,Technical Writers,110.0,0.74,105981.96095293672,105111.74585624046
District of Columbia,DC,Technical Writers,800.0,3.56,81890.16005967413,88962.9822685156
Florida,FL,Technical Writers,2610.0,0.9,71398.99438036083,65552.59785073448
Georgia,GA,Technical Writers,1130.0,0.76,80775.49486344274,75419.69431220245
Hawaii,HI,Technical Writers,,,84246.69027705405,90623.26123627757
